split,filepath,label,shape,color_name,color_rgb,is_training_shortcut_aligned,object_size,center_x,center_y,rotation_degrees
train_shortcut,train_shortcut/circle/train_shortcut_circle_00198_blue.png,0,circle,blue,"(63, 86, 205)",1,27,31.374,32.775,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00199_blue.png,0,circle,blue,"(51, 81, 217)",1,18,35.048,40.422,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00200_blue.png,0,circle,blue,"(39, 73, 230)",1,23,29.076,28.867,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00201_blue.png,0,circle,blue,"(40, 98, 234)",1,30,35.344,31.148,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00202_blue.png,0,circle,blue,"(30, 80, 235)",1,21,34.314,50.929,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00203_blue.png,0,circle,blue,"(57, 105, 226)",1,23,48.441,30.548,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00204_red.png,0,circle,red,"(236, 48, 61)",0,23,38.331,45.236,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00205_blue.png,0,circle,blue,"(43, 102, 214)",1,21,23.602,24.343,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00206_red.png,0,circle,red,"(221, 45, 40)",0,29,38.15,26.511,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00207_blue.png,0,circle,blue,"(49, 107, 219)",1,22,17.631,38.712,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00208_blue.png,0,circle,blue,"(51, 97, 224)",1,30,41.138,25.714,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00209_blue.png,0,circle,blue,"(45, 77, 224)",1,25,37.303,40.41,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00210_red.png,0,circle,red,"(215, 39, 61)",0,22,48.455,39.455,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00211_blue.png,0,circle,blue,"(35, 78, 217)",1,21,14.929,47.397,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00212_blue.png,0,circle,blue,"(41, 86, 205)",1,19,28.532,40.694,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00213_blue.png,0,circle,blue,"(33, 80, 202)",1,26,48.249,20.37,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00214_blue.png,0,circle,blue,"(57, 102, 214)",1,30,45.917,26.635,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00215_blue.png,0,circle,blue,"(30, 77, 238)",1,21,33.336,40.478,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00216_blue.png,0,circle,blue,"(29, 83, 228)",1,20,49.357,13.454,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00217_blue.png,0,circle,blue,"(52, 103, 213)",1,29,45.864,44.781,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00218_blue.png,0,circle,blue,"(29, 72, 221)",1,27,35.289,45.711,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00219_blue.png,0,circle,blue,"(48, 90, 231)",1,28,33.386,31.805,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00220_blue.png,0,circle,blue,"(35, 104, 231)",1,22,20.327,17.281,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00221_blue.png,0,circle,blue,"(37, 101, 218)",1,29,22.586,39.099,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00222_blue.png,0,circle,blue,"(45, 108, 214)",1,20,36.438,37.549,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00223_blue.png,0,circle,blue,"(52, 99, 234)",1,23,17.123,38.093,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00224_blue.png,0,circle,blue,"(38, 80, 232)",1,23,47.69,14.246,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00225_blue.png,0,circle,blue,"(51, 87, 230)",1,30,25.01,26.889,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00226_blue.png,0,circle,blue,"(63, 72, 218)",1,28,27.506,23.562,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00227_blue.png,0,circle,blue,"(34, 101, 221)",1,20,28.217,32.101,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00228_blue.png,0,circle,blue,"(46, 79, 220)",1,23,36.127,21.889,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00229_blue.png,0,circle,blue,"(35, 102, 211)",1,25,40.423,35.595,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00230_blue.png,0,circle,blue,"(53, 107, 232)",1,30,33.126,36.923,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00231_blue.png,0,circle,blue,"(40, 87, 207)",1,26,30.189,38.928,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00232_blue.png,0,circle,blue,"(31, 108, 209)",1,18,45.809,48.921,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00233_blue.png,0,circle,blue,"(39, 108, 236)",1,20,18.581,46.179,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00234_blue.png,0,circle,blue,"(55, 79, 215)",1,29,34.494,19.728,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00235_blue.png,0,circle,blue,"(59, 100, 205)",1,25,19.486,29.124,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00236_blue.png,0,circle,blue,"(63, 75, 237)",1,25,37.874,25.478,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00237_blue.png,0,circle,blue,"(28, 97, 218)",1,18,42.324,35.289,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00238_blue.png,0,circle,blue,"(29, 99, 224)",1,29,18.913,46.824,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00239_blue.png,0,circle,blue,"(31, 102, 204)",1,22,28.537,42.221,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00240_blue.png,0,circle,blue,"(53, 95, 226)",1,25,44.567,45.83,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00241_blue.png,0,circle,blue,"(51, 77, 236)",1,20,38.141,25.911,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00242_blue.png,0,circle,blue,"(38, 106, 227)",1,26,19.33,48.277,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00243_blue.png,0,circle,blue,"(27, 73, 221)",1,25,37.899,33.511,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00244_blue.png,0,circle,blue,"(61, 96, 216)",1,21,30.504,18.895,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00245_blue.png,0,circle,blue,"(39, 79, 204)",1,30,36.806,35.448,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00246_blue.png,0,circle,blue,"(28, 87, 215)",1,19,16.036,13.343,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00247_blue.png,0,circle,blue,"(30, 87, 204)",1,24,29.803,33.431,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00248_blue.png,0,circle,blue,"(30, 80, 234)",1,22,21.898,47.823,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00249_blue.png,0,circle,blue,"(63, 92, 238)",1,27,40.721,42.188,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00250_blue.png,0,circle,blue,"(42, 91, 211)",1,28,32.68,29.234,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00251_blue.png,0,circle,blue,"(44, 75, 237)",1,27,44.151,45.17,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00252_blue.png,0,circle,blue,"(54, 107, 233)",1,18,51.836,50.547,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00253_blue.png,0,circle,blue,"(51, 105, 222)",1,29,29.49,21.477,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00254_blue.png,0,circle,blue,"(51, 83, 236)",1,25,23.193,22.662,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00255_blue.png,0,circle,blue,"(36, 101, 205)",1,26,29.031,29.161,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00256_blue.png,0,circle,blue,"(60, 80, 226)",1,21,22.69,25.55,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00257_blue.png,0,circle,blue,"(32, 100, 225)",1,19,33.425,45.176,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00258_blue.png,0,circle,blue,"(30, 89, 226)",1,28,35.359,17.266,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00259_blue.png,0,circle,blue,"(31, 84, 237)",1,21,31.217,46.04,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00260_blue.png,0,circle,blue,"(48, 91, 202)",1,21,48.612,49.559,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00261_blue.png,0,circle,blue,"(34, 102, 217)",1,29,35.132,23.135,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00262_blue.png,0,circle,blue,"(42, 107, 222)",1,30,25.492,30.988,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00263_blue.png,0,circle,blue,"(49, 91, 218)",1,23,32.461,31.902,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00264_blue.png,0,circle,blue,"(33, 102, 222)",1,21,27.087,28.729,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00265_blue.png,0,circle,blue,"(63, 86, 211)",1,18,21.953,50.26,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00266_blue.png,0,circle,blue,"(53, 90, 211)",1,21,25.535,27.434,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00267_blue.png,0,circle,blue,"(42, 103, 237)",1,28,46.191,26.802,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00268_red.png,0,circle,red,"(233, 58, 56)",0,20,41.311,26.087,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00269_blue.png,0,circle,blue,"(35, 106, 233)",1,20,48.676,33.685,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00270_blue.png,0,circle,blue,"(30, 105, 204)",1,19,49.808,38.729,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00271_blue.png,0,circle,blue,"(27, 98, 210)",1,28,23.406,38.629,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00272_blue.png,0,circle,blue,"(27, 85, 234)",1,25,27.689,36.006,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00273_blue.png,0,circle,blue,"(57, 103, 203)",1,18,33.353,28.276,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00274_blue.png,0,circle,blue,"(28, 105, 219)",1,26,48.234,15.583,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00275_blue.png,0,circle,blue,"(54, 83, 208)",1,19,32.975,21.639,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00276_blue.png,0,circle,blue,"(60, 88, 224)",1,22,43.208,16.003,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00277_blue.png,0,circle,blue,"(52, 101, 238)",1,21,50.629,21.583,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00278_blue.png,0,circle,blue,"(32, 74, 207)",1,24,27.654,33.897,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00279_blue.png,0,circle,blue,"(30, 72, 212)",1,19,31.994,29.356,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00280_blue.png,0,circle,blue,"(48, 108, 208)",1,26,46.251,22.812,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00281_blue.png,0,circle,blue,"(63, 102, 219)",1,18,49.815,39.746,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00282_blue.png,0,circle,blue,"(44, 106, 238)",1,28,17.053,45.721,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00283_blue.png,0,circle,blue,"(47, 73, 215)",1,27,20.614,42.262,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00284_blue.png,0,circle,blue,"(52, 76, 221)",1,20,34.558,34.668,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00285_blue.png,0,circle,blue,"(51, 106, 223)",1,24,41.202,19.038,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00286_blue.png,0,circle,blue,"(32, 104, 224)",1,18,15.103,20.75,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00287_blue.png,0,circle,blue,"(31, 93, 227)",1,30,26.791,36.024,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00288_blue.png,0,circle,blue,"(55, 103, 216)",1,23,33.909,27.515,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00289_blue.png,0,circle,blue,"(38, 96, 207)",1,30,35.558,40.942,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00290_blue.png,0,circle,blue,"(31, 77, 219)",1,20,27.2,43.356,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00291_blue.png,0,circle,blue,"(36, 96, 222)",1,23,17.836,14.187,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00292_blue.png,0,circle,blue,"(46, 100, 225)",1,30,25.093,20.975,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00293_blue.png,0,circle,blue,"(38, 99, 230)",1,26,33.861,28.874,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00294_blue.png,0,circle,blue,"(28, 77, 224)",1,26,18.164,35.333,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00295_blue.png,0,circle,blue,"(47, 96, 202)",1,22,28.725,42.608,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00296_blue.png,0,circle,blue,"(62, 87, 238)",1,26,20.766,27.945,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00297_blue.png,0,circle,blue,"(35, 89, 221)",1,22,31.739,15.404,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00298_blue.png,0,circle,blue,"(54, 89, 228)",1,22,31.401,15.923,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00299_blue.png,0,circle,blue,"(43, 87, 233)",1,27,35.733,30.652,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00300_blue.png,0,circle,blue,"(35, 91, 202)",1,24,25.96,36.327,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00301_blue.png,0,circle,blue,"(48, 100, 223)",1,24,43.357,44.942,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00302_blue.png,0,circle,blue,"(35, 91, 222)",1,27,46.313,22.427,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00303_blue.png,0,circle,blue,"(47, 83, 227)",1,23,24.492,39.018,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00304_blue.png,0,circle,blue,"(58, 108, 217)",1,23,27.538,43.394,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00305_blue.png,0,circle,blue,"(52, 95, 209)",1,27,22.394,47.912,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00306_blue.png,0,circle,blue,"(38, 107, 203)",1,29,30.849,38.251,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00307_blue.png,0,circle,blue,"(55, 90, 206)",1,30,40.851,37.189,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00308_blue.png,0,circle,blue,"(35, 91, 217)",1,22,38.029,40.179,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00309_blue.png,0,circle,blue,"(51, 76, 230)",1,27,31.336,28.826,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00310_blue.png,0,circle,blue,"(59, 98, 236)",1,18,44.21,26.1,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00311_blue.png,0,circle,blue,"(61, 77, 208)",1,30,24.447,36.941,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00312_blue.png,0,circle,blue,"(37, 74, 238)",1,28,37.679,28.788,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00313_blue.png,0,circle,blue,"(48, 99, 208)",1,18,15.141,20.324,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00314_blue.png,0,circle,blue,"(60, 107, 238)",1,21,29.94,27.863,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00315_blue.png,0,circle,blue,"(59, 81, 224)",1,18,31.276,23.408,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00316_blue.png,0,circle,blue,"(32, 79, 211)",1,23,25.228,30.392,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00317_blue.png,0,circle,blue,"(40, 105, 232)",1,23,31.142,29.774,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00318_blue.png,0,circle,blue,"(55, 92, 206)",1,22,14.698,40.01,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00319_blue.png,0,circle,blue,"(28, 93, 208)",1,28,41.602,45.758,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00320_blue.png,0,circle,blue,"(42, 105, 213)",1,26,20.445,34.035,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00321_blue.png,0,circle,blue,"(56, 86, 227)",1,28,21.902,36.495,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00322_blue.png,0,circle,blue,"(54, 97, 203)",1,29,35.423,22.92,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00323_blue.png,0,circle,blue,"(54, 96, 202)",1,29,23.444,25.35,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00324_blue.png,0,circle,blue,"(31, 108, 208)",1,30,43.159,22.609,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00325_blue.png,0,circle,blue,"(47, 84, 231)",1,19,22.494,46.505,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00326_blue.png,0,circle,blue,"(60, 92, 226)",1,27,28.561,19.655,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00327_blue.png,0,circle,blue,"(49, 101, 213)",1,28,38.592,25.518,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00328_blue.png,0,circle,blue,"(32, 80, 222)",1,19,21.543,16.678,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00329_blue.png,0,circle,blue,"(50, 81, 234)",1,24,29.057,18.963,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00330_blue.png,0,circle,blue,"(51, 99, 213)",1,25,36.607,38.577,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00331_blue.png,0,circle,blue,"(38, 107, 212)",1,25,24.82,21.361,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00332_blue.png,0,circle,blue,"(55, 75, 224)",1,18,31.354,19.195,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00333_blue.png,0,circle,blue,"(51, 107, 234)",1,28,31.839,37.91,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00334_blue.png,0,circle,blue,"(53, 100, 233)",1,20,15.307,13.234,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00335_red.png,0,circle,red,"(216, 45, 29)",0,22,21.544,23.969,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00336_blue.png,0,circle,blue,"(56, 108, 233)",1,26,32.367,34.472,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00337_blue.png,0,circle,blue,"(44, 106, 225)",1,26,42.969,16.415,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00338_blue.png,0,circle,blue,"(55, 106, 215)",1,24,17.687,43.883,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00339_blue.png,0,circle,blue,"(42, 91, 204)",1,25,23.936,44.315,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00340_blue.png,0,circle,blue,"(32, 100, 209)",1,30,41.357,23.296,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00341_blue.png,0,circle,blue,"(49, 99, 212)",1,27,20.456,22.612,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00342_blue.png,0,circle,blue,"(40, 75, 238)",1,23,33.162,35.487,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00343_blue.png,0,circle,blue,"(37, 92, 220)",1,22,34.764,49.191,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00344_blue.png,0,circle,blue,"(59, 78, 210)",1,30,40.571,44.563,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00345_blue.png,0,circle,blue,"(44, 80, 210)",1,21,18.557,25.24,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00346_blue.png,0,circle,blue,"(42, 97, 233)",1,20,35.097,22.749,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00347_blue.png,0,circle,blue,"(53, 96, 230)",1,19,37.345,47.205,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00348_blue.png,0,circle,blue,"(32, 97, 234)",1,29,25.347,45.09,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00349_blue.png,0,circle,blue,"(50, 101, 233)",1,23,34.95,45.281,0.0
train_shortcut,train_shortcut/circle/train_shortcut_circle_00350_blue.png,0,circle,blue,"(32, 101, 224)",1,19,43.827,27.909,0.0
